t [yr], r [pc]
339555.90, 40.37
339678.60, 40.38
339801.29, 40.38
339923.99, 40.39
340046.69, 40.39
340169.39, 40.39
340292.09, 40.40
340414.79, 40.40
340537.49, 40.41
340660.19, 40.41
340782.88, 40.42
340905.58, 40.42
341028.28, 40.42
341150.98, 40.43
341273.68, 40.43
341396.38, 40.44
341519.08, 40.44
341641.77, 40.45
341764.47, 40.45
341887.17, 40.46
342009.87, 40.46
342132.57, 40.46
342255.27, 40.47
342377.97, 40.47
342500.67, 40.48
342623.36, 40.48
342746.06, 40.49
342868.76, 40.49
342991.46, 40.50
343114.16, 40.50
343236.86, 40.50
343359.56, 40.51
343482.26, 40.51
343604.95, 40.52
343727.65, 40.52
343850.35, 40.53
343973.05, 40.53
344095.75, 40.53
344218.45, 40.54
344341.15, 40.54
344463.85, 40.55
344586.54, 40.55
344709.24, 40.56
344831.94, 40.56
344954.64, 40.57
345077.34, 40.57
345200.04, 40.57
345322.74, 40.58
345445.44, 40.58
345568.13, 40.59
345690.83, 40.59
345813.53, 40.60
345936.23, 40.60
346058.93, 40.60
346181.63, 40.61
346304.33, 40.61
346427.02, 40.62
346549.72, 40.62
346672.42, 40.63
346795.12, 40.63
346917.82, 40.63
347040.52, 40.64
347163.22, 40.64
347285.92, 40.65
347408.61, 40.65
347531.31, 40.66
347654.01, 40.66
347776.71, 40.67
347899.41, 40.67
348022.11, 40.67
348144.81, 40.68
348267.51, 40.68
348390.20, 40.69
348512.90, 40.69
348635.60, 40.70
348758.30, 40.70
348881.00, 40.70
349003.70, 40.71
349126.40, 40.71
349249.10, 40.72
349371.79, 40.72
349494.49, 40.73
349617.19, 40.73
349739.89, 40.73
349862.59, 40.74
349985.29, 40.74
350107.99, 40.75
350230.69, 40.75
350353.38, 40.76
350476.08, 40.76
350598.78, 40.76
350721.48, 40.77
350844.18, 40.77
350966.88, 40.78
351089.58, 40.78
351212.27, 40.79
351334.97, 40.79
351457.67, 40.80
351580.37, 40.80
351703.07, 40.80
351825.77, 40.81
351948.47, 40.81
352071.17, 40.82
352193.86, 40.82
352316.56, 40.83
352439.26, 40.83
352561.96, 40.83
352684.66, 40.84
352807.36, 40.84
352930.06, 40.85
353052.76, 40.85
353175.45, 40.86
353298.15, 40.86
353420.85, 40.86
353543.55, 40.87
353666.25, 40.87
353788.95, 40.88
353911.65, 40.88
354034.35, 40.89
354157.04, 40.89
354279.74, 40.89
354402.44, 40.90
354525.14, 40.90
354647.84, 40.91
354770.54, 40.91
354893.24, 40.92
355015.94, 40.92
355138.63, 40.92
355261.33, 40.93
355384.03, 40.93
355506.73, 40.94
355629.43, 40.94
355752.13, 40.95
355874.83, 40.95
355997.53, 40.95
356120.22, 40.96
356242.92, 40.96
356365.62, 40.97
356488.32, 40.97
356611.02, 40.98
356733.72, 40.98
356856.42, 40.98
356979.11, 40.99
357101.81, 40.99
357224.51, 41.00
357347.21, 41.00
357469.91, 41.01
357592.61, 41.01
357715.31, 41.01
357838.01, 41.02
357960.70, 41.02
358083.40, 41.03
358206.10, 41.03
358328.80, 41.03
358451.50, 41.04
358574.20, 41.04
358696.90, 41.05
358819.60, 41.05
358942.29, 41.06
359064.99, 41.06
359187.69, 41.06
359310.39, 41.07
359433.09, 41.07
359555.79, 41.08
359678.49, 41.08
359801.19, 41.09
359923.88, 41.09
360046.58, 41.09
360169.28, 41.10
360291.98, 41.10
360414.68, 41.11
360537.38, 41.11
360660.08, 41.12
360782.78, 41.12
360905.47, 41.12
361028.17, 41.13
361150.87, 41.13
361273.57, 41.14
361396.27, 41.14
361518.97, 41.15
361641.67, 41.15
361764.36, 41.15
361887.06, 41.16
362009.76, 41.16
362132.46, 41.17
362255.16, 41.17
362377.86, 41.17
362500.56, 41.18
362623.26, 41.18
362745.95, 41.19
362868.65, 41.19
362991.35, 41.20
363114.05, 41.20
363236.75, 41.20
363359.45, 41.21
363482.15, 41.21
363604.85, 41.22
363727.54, 41.22
363850.24, 41.23
363972.94, 41.23
364095.64, 41.23
364218.34, 41.24
364341.04, 41.24
364463.74, 41.25
364586.44, 41.25
364709.13, 41.25
364831.83, 41.26
364954.53, 41.26
365077.23, 41.27
365199.93, 41.27
365322.63, 41.28
365445.33, 41.28
365568.03, 41.28
365690.72, 41.29
365813.42, 41.29
365936.12, 41.30
366058.82, 41.30
366181.52, 41.30
366304.22, 41.31
366426.92, 41.31
366549.61, 41.32
366672.31, 41.32
366795.01, 41.33
366917.71, 41.33
367040.41, 41.33
367163.11, 41.34
367285.81, 41.34
367408.51, 41.35
367531.20, 41.35
367653.90, 41.36
367776.60, 41.36
367899.30, 41.36
368022.00, 41.37
368144.70, 41.37
368267.40, 41.38
368390.10, 41.38
368512.79, 41.38
368635.49, 41.39
368758.19, 41.39
368880.89, 41.40
369003.59, 41.40
369126.29, 41.41
369248.99, 41.41
369371.69, 41.41
369494.38, 41.42
369617.08, 41.42
369739.78, 41.43
369862.48, 41.43
369985.18, 41.43
370107.88, 41.44
370230.58, 41.44
370353.28, 41.45
370475.97, 41.45
370598.67, 41.46
370721.37, 41.46
370844.07, 41.46
370966.77, 41.47
371089.47, 41.47
371212.17, 41.48
371334.87, 41.48
371457.56, 41.48
371580.26, 41.49
371702.96, 41.49
371825.66, 41.50
371948.36, 41.50
372071.06, 41.50
372193.76, 41.51
372316.45, 41.51
372439.15, 41.52
372561.85, 41.52
372684.55, 41.53
372807.25, 41.53
372929.95, 41.53
373052.65, 41.54
373175.35, 41.54
373298.04, 41.55
373420.74, 41.55
373543.44, 41.55
373666.14, 41.56
373788.84, 41.56
373911.54, 41.57
374034.24, 41.57
374156.94, 41.58
374279.63, 41.58
374402.33, 41.58
374525.03, 41.59
374647.73, 41.59
374770.43, 41.60
374893.13, 41.60
375015.83, 41.60
375138.53, 41.61
375261.22, 41.61
375383.92, 41.62
375506.62, 41.62
375629.32, 41.62
375752.02, 41.63
375874.72, 41.63
375997.42, 41.64
376120.12, 41.64
376242.81, 41.65
376365.51, 41.65
376488.21, 41.65
376610.91, 41.66
376733.61, 41.66
376856.31, 41.67
376979.01, 41.67
377101.70, 41.67
377224.40, 41.68
377347.10, 41.68
377469.80, 41.69
377592.50, 41.69
377715.20, 41.69
377837.90, 41.70
377960.60, 41.70
378083.29, 41.71
378205.99, 41.71
378328.69, 41.71
378451.39, 41.72
378574.09, 41.72
378696.79, 41.73
378819.49, 41.73
378942.19, 41.74
379064.88, 41.74
379187.58, 41.74
379310.28, 41.75
379432.98, 41.75
379555.68, 41.76
379678.38, 41.76
379801.08, 41.76
379923.78, 41.77
380046.47, 41.77
380169.17, 41.78
380291.87, 41.78
380414.57, 41.78
380537.27, 41.79
380659.97, 41.79
380782.67, 41.80
380905.37, 41.80
381028.06, 41.80
381150.76, 41.81
381273.46, 41.81
381396.16, 41.82
381518.86, 41.82
381641.56, 41.82
381764.26, 41.83
381886.95, 41.83
382009.65, 41.84
382132.35, 41.84
382255.05, 41.85
382377.75, 41.85
382500.45, 41.85
382623.15, 41.86
382745.85, 41.86
382868.54, 41.87
382991.24, 41.87
383113.94, 41.87
383236.64, 41.88
383359.34, 41.88
383482.04, 41.89
383604.74, 41.89
383727.44, 41.89
383850.13, 41.90
383972.83, 41.90
384095.53, 41.91
384218.23, 41.91
384340.93, 41.91
384463.63, 41.92
384586.33, 41.92
384709.03, 41.93
384831.72, 41.93
384954.42, 41.93
385077.12, 41.94
385199.82, 41.94
385322.52, 41.95
385445.22, 41.95
385567.92, 41.95
385690.62, 41.96
385813.31, 41.96
385936.01, 41.97
386058.71, 41.97
386181.41, 41.97
386304.11, 41.98
386426.81, 41.98
386549.51, 41.99
386672.21, 41.99
386794.90, 41.99
386917.60, 42.00
387040.30, 42.00
387163.00, 42.01
387285.70, 42.01
387408.40, 42.02
387531.10, 42.02
387653.79, 42.02
387776.49, 42.03
387899.19, 42.03
388021.89, 42.04
388144.59, 42.04
388267.29, 42.04
388389.99, 42.05
388512.69, 42.05
388635.38, 42.06
388758.08, 42.06
388880.78, 42.06
389003.48, 42.07
389126.18, 42.07
389248.88, 42.08
389371.58, 42.08
389494.28, 42.08
389616.97, 42.09
389739.67, 42.09
389862.37, 42.10
389985.07, 42.10
390107.77, 42.10
390230.47, 42.11
390353.17, 42.11
390475.87, 42.12
390598.56, 42.12
390721.26, 42.12
390843.96, 42.13
390966.66, 42.13
391089.36, 42.14
391212.06, 42.14
391334.76, 42.14
391457.46, 42.15
391580.15, 42.15
391702.85, 42.16
391825.55, 42.16
391948.25, 42.16
392070.95, 42.17
392193.65, 42.17
392316.35, 42.18
392439.04, 42.18
392561.74, 42.18
392684.44, 42.19
392807.14, 42.19
392929.84, 42.20
393052.54, 42.20
393175.24, 42.20
393297.94, 42.21
393420.63, 42.21
393543.33, 42.22
393666.03, 42.22
393788.73, 42.22
393911.43, 42.23
394034.13, 42.23
394156.83, 42.24
394279.53, 42.24
394402.22, 42.24
394524.92, 42.25
394647.62, 42.25
394770.32, 42.25
394893.02, 42.26
395015.72, 42.26
395138.42, 42.27
395261.12, 42.27
395383.81, 42.27
395506.51, 42.28
395629.21, 42.28
395751.91, 42.29
395874.61, 42.29
395997.31, 42.29
396120.01, 42.30
396242.71, 42.30
396365.40, 42.31
396488.10, 42.31
396610.80, 42.31
396733.50, 42.32
396856.20, 42.32
396978.90, 42.33
397101.60, 42.33
397224.29, 42.33
397346.99, 42.34
397469.69, 42.34
397592.39, 42.35
397715.09, 42.35
397837.79, 42.35
397960.49, 42.36
398083.19, 42.36
398205.88, 42.37
398328.58, 42.37
398451.28, 42.37
398573.98, 42.38
398696.68, 42.38
398819.38, 42.39
398942.08, 42.39
399064.78, 42.39
399187.47, 42.40
399310.17, 42.40
399432.87, 42.41
399555.57, 42.41
399678.27, 42.41
399800.97, 42.42
399923.67, 42.42
400046.37, 42.42
400169.06, 42.43
400291.76, 42.43
400414.46, 42.44
400537.16, 42.44
400659.86, 42.44
400782.56, 42.45
400905.26, 42.45
401027.96, 42.46
401150.65, 42.46
401273.35, 42.46
401396.05, 42.47
401518.75, 42.47
401641.45, 42.48
401764.15, 42.48
401886.85, 42.48
402009.55, 42.49
402132.24, 42.49
402254.94, 42.50
402377.64, 42.50
402500.34, 42.50
402623.04, 42.51
402745.74, 42.51
402868.44, 42.52
402991.13, 42.52
403113.83, 42.52
403236.53, 42.53
403359.23, 42.53
403481.93, 42.53
403604.63, 42.54
403727.33, 42.54
403850.03, 42.55
403972.72, 42.55
404095.42, 42.55
404218.12, 42.56
404340.82, 42.56
404463.52, 42.57
404586.22, 42.57
404708.92, 42.57
404831.62, 42.58
404954.31, 42.58
405077.01, 42.59
405199.71, 42.59
405322.41, 42.59
405445.11, 42.60
405567.81, 42.60
405690.51, 42.60
405813.21, 42.61
405935.90, 42.61
406058.60, 42.62
406181.30, 42.62
406304.00, 42.62
406426.70, 42.63
406549.40, 42.63
406672.10, 42.64
406794.80, 42.64
406917.49, 42.64
407040.19, 42.65
407162.89, 42.65
407285.59, 42.66
407408.29, 42.66
407530.99, 42.66
407653.69, 42.67
407776.38, 42.67
407899.08, 42.67
408021.78, 42.68
408144.48, 42.68
408267.18, 42.69
408389.88, 42.69
408512.58, 42.69
408635.28, 42.70
408757.97, 42.70
408880.67, 42.71
409003.37, 42.71
409126.07, 42.71
409248.77, 42.72
409371.47, 42.72
409494.17, 42.73
409616.87, 42.73
409739.56, 42.73
409862.26, 42.74
409984.96, 42.74
410107.66, 42.74
410230.36, 42.75
410353.06, 42.75
410475.76, 42.76
410598.46, 42.76
410721.15, 42.76
410843.85, 42.77
410966.55, 42.77
411089.25, 42.78
411211.95, 42.78
411334.65, 42.78
411457.35, 42.79
411580.05, 42.79
411702.74, 42.79
411825.44, 42.80
411948.14, 42.80
412070.84, 42.81
412193.54, 42.81
412316.24, 42.81
412438.94, 42.82
412561.63, 42.82
412684.33, 42.83
412807.03, 42.83
412929.73, 42.83
413052.43, 42.84
413175.13, 42.84
413297.83, 42.84
413420.53, 42.85
413543.22, 42.85
413665.92, 42.86
413788.62, 42.86
413911.32, 42.86
414034.02, 42.87
414156.72, 42.87
414279.42, 42.88
414402.12, 42.88
414524.81, 42.88
414647.51, 42.89
414770.21, 42.89
414892.91, 42.89
415015.61, 42.90
415138.31, 42.90
415261.01, 42.91
415383.71, 42.91
415506.40, 42.91
415629.10, 42.92
415751.80, 42.92
415874.50, 42.93
415997.20, 42.93
416119.90, 42.93
416242.60, 42.94
416365.30, 42.94
416487.99, 42.94
416610.69, 42.95
416733.39, 42.95
416856.09, 42.96
416978.79, 42.96
417101.49, 42.96
417224.19, 42.97
417346.89, 42.97
417469.58, 42.98
417592.28, 42.98
417714.98, 42.98
417837.68, 42.99
417960.38, 42.99
418083.08, 42.99
418205.78, 43.00
418328.47, 43.00
418451.17, 43.01
418573.87, 43.01
418696.57, 43.01
418819.27, 43.02
418941.97, 43.02
419064.67, 43.02
419187.37, 43.03
419310.06, 43.03
419432.76, 43.04
419555.46, 43.04
419678.16, 43.04
419800.86, 43.05
419923.56, 43.05
420046.26, 43.06
420168.96, 43.06
420291.65, 43.06
420414.35, 43.07
420537.05, 43.07
420659.75, 43.07
420782.45, 43.08
420905.15, 43.08
421027.85, 43.09
421150.55, 43.09
421273.24, 43.09
421395.94, 43.10
421518.64, 43.10
421641.34, 43.10
421764.04, 43.11
421886.74, 43.11
422009.44, 43.12
422132.14, 43.12
422254.83, 43.12
422377.53, 43.13
422500.23, 43.13
422622.93, 43.13
422745.63, 43.14
422868.33, 43.14
422991.03, 43.15
423113.72, 43.15
423236.42, 43.15
423359.12, 43.16
423481.82, 43.16
423604.52, 43.17
423727.22, 43.17
423849.92, 43.17
423972.62, 43.18
424095.31, 43.18
424218.01, 43.18
424340.71, 43.19
424463.41, 43.19
424586.11, 43.20
424708.81, 43.20
424831.51, 43.20
424954.21, 43.21
425076.90, 43.21
425199.60, 43.21
425322.30, 43.22
425445.00, 43.22
425567.70, 43.23
425690.40, 43.23
425813.10, 43.23
425935.80, 43.24
426058.49, 43.24
426181.19, 43.24
426303.89, 43.25
426426.59, 43.25
426549.29, 43.26
426671.99, 43.26
426794.69, 43.26
426917.39, 43.27
427040.08, 43.27
427162.78, 43.27
427285.48, 43.28
427408.18, 43.28
427530.88, 43.29
427653.58, 43.29
427776.28, 43.29
427898.97, 43.30
428021.67, 43.30
428144.37, 43.30
428267.07, 43.31
428389.77, 43.31
428512.47, 43.32
428635.17, 43.32
428757.87, 43.32
428880.56, 43.33
429003.26, 43.33
429125.96, 43.33
429248.66, 43.34
429371.36, 43.34
429494.06, 43.35
429616.76, 43.35
429739.46, 43.35
429862.15, 43.36
429984.85, 43.36
430107.55, 43.36
430230.25, 43.37
430352.95, 43.37
430475.65, 43.38
430598.35, 43.38
430721.05, 43.38
430843.74, 43.39
430966.44, 43.39
431089.14, 43.39
431211.84, 43.40
431334.54, 43.40
431457.24, 43.41
431579.94, 43.41
431702.64, 43.41
431825.33, 43.42
431948.03, 43.42
432070.73, 43.42
432193.43, 43.43
432316.13, 43.43
432438.83, 43.44
432561.53, 43.44
432684.23, 43.44
432806.92, 43.45
432929.62, 43.45
433052.32, 43.45
433175.02, 43.46
433297.72, 43.46
433420.42, 43.46
433543.12, 43.47
433665.81, 43.47
433788.51, 43.48
433911.21, 43.48
434033.91, 43.48
434156.61, 43.49
434279.31, 43.49
434402.01, 43.49
434524.71, 43.50
434647.40, 43.50
434770.10, 43.51
434892.80, 43.51
435015.50, 43.51
435138.20, 43.52
435260.90, 43.52
435383.60, 43.52
435506.30, 43.53
435628.99, 43.53
435751.69, 43.54
435874.39, 43.54
435997.09, 43.54
436119.79, 43.55
436242.49, 43.55
436365.19, 43.55
436487.89, 43.56
436610.58, 43.56
436733.28, 43.57
436855.98, 43.57
436978.68, 43.57
437101.38, 43.58
437224.08, 43.58
437346.78, 43.58
437469.48, 43.59
437592.17, 43.59
437714.87, 43.59
437837.57, 43.60
437960.27, 43.60
438082.97, 43.61
438205.67, 43.61
438328.37, 43.61
438451.06, 43.62
438573.76, 43.62
438696.46, 43.62
438819.16, 43.63
438941.86, 43.63
439064.56, 43.64
439187.26, 43.64
439309.96, 43.64
439432.65, 43.65
439555.35, 43.65
439678.05, 43.65
439800.75, 43.66
439923.45, 43.66
440046.15, 43.66
440168.85, 43.67
440291.55, 43.67
440414.24, 43.68
440536.94, 43.68
440659.64, 43.68
440782.34, 43.69
440905.04, 43.69
441027.74, 43.69
441150.44, 43.70
441273.14, 43.70
441395.83, 43.71
441518.53, 43.71
441641.23, 43.71
441763.93, 43.72
441886.63, 43.72
442009.33, 43.72
442132.03, 43.73
442254.73, 43.73
442377.42, 43.73
442500.12, 43.74
442622.82, 43.74
442745.52, 43.75
442868.22, 43.75
442990.92, 43.75
443113.62, 43.76
443236.31, 43.76
443359.01, 43.76
443481.71, 43.77
443604.41, 43.77
443727.11, 43.77
443849.81, 43.78
443972.51, 43.78
444095.21, 43.79
444217.90, 43.79
444340.60, 43.79
444463.30, 43.80
444586.00, 43.80
444708.70, 43.80
444831.40, 43.81
444954.10, 43.81
445076.80, 43.81
445199.49, 43.82
445322.19, 43.82
445444.89, 43.83
445567.59, 43.83
445690.29, 43.83
445812.99, 43.84
445935.69, 43.84
446058.39, 43.84
446181.08, 43.85
446303.78, 43.85
446426.48, 43.85
446549.18, 43.86
446671.88, 43.86
446794.58, 43.87
446917.28, 43.87
447039.98, 43.87
447162.67, 43.88
447285.37, 43.88
447408.07, 43.88
447530.77, 43.89
447653.47, 43.89
447776.17, 43.89
447898.87, 43.90
448021.57, 43.90
448144.26, 43.91
448266.96, 43.91
448389.66, 43.91
448512.36, 43.92
448635.06, 43.92
448757.76, 43.92
448880.46, 43.93
449003.15, 43.93
449125.85, 43.93
449248.55, 43.94
449371.25, 43.94
449493.95, 43.95
449616.65, 43.95
449739.35, 43.95
449862.05, 43.96
449984.74, 43.96
450107.44, 43.96
450230.14, 43.97
450352.84, 43.97
450475.54, 43.97
450598.24, 43.98
450720.94, 43.98
450843.64, 43.99
450966.33, 43.99
451089.03, 43.99
451211.73, 44.00
451334.43, 44.00
451457.13, 44.00
451579.83, 44.01
451702.53, 44.01
451825.23, 44.01
451947.92, 44.02
452070.62, 44.02
452193.32, 44.03
452316.02, 44.03
452438.72, 44.03
452561.42, 44.04
452684.12, 44.04
452806.82, 44.04
452929.51, 44.05
453052.21, 44.05
453174.91, 44.05
453297.61, 44.06
453420.31, 44.06
453543.01, 44.06
453665.71, 44.07
453788.40, 44.07
453911.10, 44.08
454033.80, 44.08
454156.50, 44.08
454279.20, 44.09
454401.90, 44.09
454524.60, 44.09
454647.30, 44.10
454769.99, 44.10
454892.69, 44.10
455015.39, 44.11
455138.09, 44.11
455260.79, 44.12
455383.49, 44.12
455506.19, 44.12
455628.89, 44.13
455751.58, 44.13
455874.28, 44.13
455996.98, 44.14
456119.68, 44.14
456242.38, 44.14
456365.08, 44.15
456487.78, 44.15
456610.48, 44.15
456733.17, 44.16
456855.87, 44.16
456978.57, 44.17
457101.27, 44.17
457223.97, 44.17
457346.67, 44.18
457469.37, 44.18
457592.07, 44.18
457714.76, 44.19
457837.46, 44.19
457960.16, 44.19
458082.86, 44.20
458205.56, 44.20
458328.26, 44.20
458450.96, 44.21
458573.65, 44.21
458696.35, 44.22
458819.05, 44.22
458941.75, 44.22
459064.45, 44.23
459187.15, 44.23
459309.85, 44.23
459432.55, 44.24
459555.24, 44.24
459677.94, 44.24
459800.64, 44.25
459923.34, 44.25
460046.04, 44.25
460168.74, 44.26
460291.44, 44.26
460414.14, 44.27
460536.83, 44.27
460659.53, 44.27
460782.23, 44.28
460904.93, 44.28
461027.63, 44.28
461150.33, 44.29
461273.03, 44.29
461395.73, 44.29
461518.42, 44.30
461641.12, 44.30
461763.82, 44.30
461886.52, 44.31
462009.22, 44.31
462131.92, 44.32
462254.62, 44.32
462377.32, 44.32
462500.01, 44.33
462622.71, 44.33
462745.41, 44.33
462868.11, 44.34
462990.81, 44.34
463113.51, 44.34
463236.21, 44.35
463358.91, 44.35
463481.60, 44.35
463604.30, 44.36
463727.00, 44.36
463849.70, 44.36
463972.40, 44.37
464095.10, 44.37
464217.80, 44.38
464340.49, 44.38
464463.19, 44.38
464585.89, 44.39
464708.59, 44.39
464831.29, 44.39
464953.99, 44.40
465076.69, 44.40
465199.39, 44.40
465322.08, 44.41
465444.78, 44.41
465567.48, 44.41
465690.18, 44.42
465812.88, 44.42
465935.58, 44.43
466058.28, 44.43
466180.98, 44.43
466303.67, 44.44
466426.37, 44.44
466549.07, 44.44
466671.77, 44.45
466794.47, 44.45
466917.17, 44.45
467039.87, 44.46
467162.57, 44.46
467285.26, 44.46
467407.96, 44.47
467530.66, 44.47
467653.36, 44.47
467776.06, 44.48
467898.76, 44.48
468021.46, 44.49
468144.16, 44.49
468266.85, 44.49
468389.55, 44.50
468512.25, 44.50
468634.95, 44.50
468757.65, 44.51
468880.35, 44.51
469003.05, 44.51
469125.74, 44.52
469248.44, 44.52
469371.14, 44.52
469493.84, 44.53
469616.54, 44.53
469739.24, 44.53
469861.94, 44.54
469984.64, 44.54
470107.33, 44.54
470230.03, 44.55
470352.73, 44.55
470475.43, 44.56
470598.13, 44.56
470720.83, 44.56
470843.53, 44.57
470966.23, 44.57
471088.92, 44.57
471211.62, 44.58
471334.32, 44.58
471457.02, 44.58
471579.72, 44.59
471702.42, 44.59
471825.12, 44.59
471947.82, 44.60
472070.51, 44.60
472193.21, 44.60
472315.91, 44.61
472438.61, 44.61
472561.31, 44.61
472684.01, 44.62
472806.71, 44.62
472929.41, 44.63
473052.10, 44.63
473174.80, 44.63
473297.50, 44.64
473420.20, 44.64
473542.90, 44.64
473665.60, 44.65
473788.30, 44.65
473910.99, 44.65
474033.69, 44.66
474156.39, 44.66
474279.09, 44.66
474401.79, 44.67
474524.49, 44.67
474647.19, 44.67
474769.89, 44.68
474892.58, 44.68
475015.28, 44.68
475137.98, 44.69
475260.68, 44.69
475383.38, 44.70
475506.08, 44.70
475628.78, 44.70
475751.48, 44.71
475874.17, 44.71
475996.87, 44.71
476119.57, 44.72
476242.27, 44.72
476364.97, 44.72
476487.67, 44.73
476610.37, 44.73
476733.07, 44.73
476855.76, 44.74
476978.46, 44.74
477101.16, 44.74
477223.86, 44.75
477346.56, 44.75
477469.26, 44.75
477591.96, 44.76
477714.66, 44.76
477837.35, 44.76
477960.05, 44.77
478082.75, 44.77
478205.45, 44.78
478328.15, 44.78
478450.85, 44.78
478573.55, 44.79
478696.25, 44.79
478818.94, 44.79
478941.64, 44.80
479064.34, 44.80
479187.04, 44.80
479309.74, 44.81
479432.44, 44.81
479555.14, 44.81
479677.83, 44.82
479800.53, 44.82
479923.23, 44.82
480045.93, 44.83
480168.63, 44.83
480291.33, 44.83
480414.03, 44.84
480536.73, 44.84
480659.42, 44.84
480782.12, 44.85
480904.82, 44.85
481027.52, 44.85
481150.22, 44.86
481272.92, 44.86
481395.62, 44.87
481518.32, 44.87
481641.01, 44.87
481763.71, 44.88
481886.41, 44.88
482009.11, 44.88
482131.81, 44.89
482254.51, 44.89
482377.21, 44.89
482499.91, 44.90
482622.60, 44.90
482745.30, 44.90
482868.00, 44.91
482990.70, 44.91
483113.40, 44.91
483236.10, 44.92
483358.80, 44.92
483481.50, 44.92
483604.19, 44.93
483726.89, 44.93
483849.59, 44.93
483972.29, 44.94
484094.99, 44.94
484217.69, 44.94
484340.39, 44.95
484463.08, 44.95
484585.78, 44.95
484708.48, 44.96
484831.18, 44.96
484953.88, 44.97
485076.58, 44.97
485199.28, 44.97
485321.98, 44.98
485444.67, 44.98
485567.37, 44.98
485690.07, 44.99
485812.77, 44.99
485935.47, 44.99
486058.17, 45.00
486180.87, 45.00
486303.57, 45.00
486426.26, 45.01
486548.96, 45.01
486671.66, 45.01
486794.36, 45.02
486917.06, 45.02
487039.76, 45.02
487162.46, 45.03
487285.16, 45.03
487407.85, 45.03
487530.55, 45.04
487653.25, 45.04
487775.95, 45.04
487898.65, 45.05
488021.35, 45.05
488144.05, 45.05
488266.75, 45.06
488389.44, 45.06
488512.14, 45.06
488634.84, 45.07
488757.54, 45.07
488880.24, 45.07
489002.94, 45.08
489125.64, 45.08
489248.33, 45.08
489371.03, 45.09
489493.73, 45.09
489616.43, 45.10
489739.13, 45.10
489861.83, 45.10
489984.53, 45.11
490107.23, 45.11
490229.92, 45.11
490352.62, 45.12
490475.32, 45.12
490598.02, 45.12
490720.72, 45.13
490843.42, 45.13
490966.12, 45.13
491088.82, 45.14
491211.51, 45.14
491334.21, 45.14
491456.91, 45.15
491579.61, 45.15
491702.31, 45.15
491825.01, 45.16
491947.71, 45.16
492070.41, 45.16
492193.10, 45.17
492315.80, 45.17
492438.50, 45.17
492561.20, 45.18
492683.90, 45.18
492806.60, 45.18
