t [yr], r [pc]
570869.76, 69.97
571084.58, 69.98
571299.39, 69.99
571514.21, 70.00
571729.02, 70.00
571943.84, 70.01
572158.65, 70.02
572373.46, 70.03
572588.28, 70.04
572803.09, 70.04
573017.91, 70.05
573232.72, 70.06
573447.54, 70.07
573662.35, 70.08
573877.16, 70.08
574091.98, 70.09
574306.79, 70.10
574521.61, 70.11
574736.42, 70.12
574951.24, 70.12
575166.05, 70.13
575380.87, 70.14
575595.68, 70.15
575810.49, 70.16
576025.31, 70.16
576240.12, 70.17
576454.94, 70.18
576669.75, 70.19
576884.57, 70.20
577099.38, 70.20
577314.19, 70.21
577529.01, 70.22
577743.82, 70.23
577958.64, 70.24
578173.45, 70.24
578388.27, 70.25
578603.08, 70.26
578817.90, 70.27
579032.71, 70.28
579247.52, 70.28
579462.34, 70.29
579677.15, 70.30
579891.97, 70.31
580106.78, 70.32
580321.60, 70.32
580536.41, 70.33
580751.22, 70.34
580966.04, 70.35
581180.85, 70.36
581395.67, 70.36
581610.48, 70.37
581825.30, 70.38
582040.11, 70.39
582254.93, 70.40
582469.74, 70.40
582684.55, 70.41
582899.37, 70.42
583114.18, 70.43
583329.00, 70.43
583543.81, 70.44
583758.63, 70.45
583973.44, 70.46
584188.25, 70.47
584403.07, 70.47
584617.88, 70.48
584832.70, 70.49
585047.51, 70.50
585262.33, 70.51
585477.14, 70.51
585691.96, 70.52
585906.77, 70.53
586121.58, 70.54
586336.40, 70.55
586551.21, 70.55
586766.03, 70.56
586980.84, 70.57
587195.66, 70.58
587410.47, 70.59
587625.28, 70.59
587840.10, 70.60
588054.91, 70.61
588269.73, 70.62
588484.54, 70.62
588699.36, 70.63
588914.17, 70.64
589128.99, 70.65
589343.80, 70.66
589558.61, 70.66
589773.43, 70.67
589988.24, 70.68
590203.06, 70.69
590417.87, 70.70
590632.69, 70.70
590847.50, 70.71
591062.31, 70.72
591277.13, 70.73
591491.94, 70.73
591706.76, 70.74
591921.57, 70.75
592136.39, 70.76
592351.20, 70.77
592566.02, 70.77
592780.83, 70.78
592995.64, 70.79
593210.46, 70.80
593425.27, 70.81
593640.09, 70.81
593854.90, 70.82
594069.72, 70.83
594284.53, 70.84
594499.34, 70.84
594714.16, 70.85
594928.97, 70.86
595143.79, 70.87
595358.60, 70.88
595573.42, 70.88
595788.23, 70.89
596003.05, 70.90
596217.86, 70.91
596432.67, 70.92
596647.49, 70.92
596862.30, 70.93
597077.12, 70.94
597291.93, 70.95
597506.75, 70.95
597721.56, 70.96
597936.37, 70.97
598151.19, 70.98
598366.00, 70.99
598580.82, 70.99
598795.63, 71.00
599010.45, 71.01
599225.26, 71.02
599440.08, 71.02
599654.89, 71.03
599869.70, 71.04
600084.52, 71.05
600299.33, 71.06
600514.15, 71.06
600728.96, 71.07
600943.78, 71.08
601158.59, 71.09
601373.40, 71.09
601588.22, 71.10
601803.03, 71.11
602017.85, 71.12
602232.66, 71.13
602447.48, 71.13
602662.29, 71.14
602877.11, 71.15
603091.92, 71.16
603306.73, 71.16
603521.55, 71.17
603736.36, 71.18
603951.18, 71.19
604165.99, 71.20
604380.81, 71.20
604595.62, 71.21
604810.43, 71.22
605025.25, 71.23
605240.06, 71.23
605454.88, 71.24
605669.69, 71.25
605884.51, 71.26
606099.32, 71.26
606314.14, 71.27
606528.95, 71.28
606743.76, 71.29
606958.58, 71.30
607173.39, 71.30
607388.21, 71.31
607603.02, 71.32
607817.84, 71.33
608032.65, 71.33
608247.46, 71.34
608462.28, 71.35
608677.09, 71.36
608891.91, 71.36
609106.72, 71.37
609321.54, 71.38
609536.35, 71.39
609751.17, 71.40
609965.98, 71.40
610180.79, 71.41
610395.61, 71.42
610610.42, 71.43
610825.24, 71.43
611040.05, 71.44
611254.87, 71.45
611469.68, 71.46
611684.49, 71.46
611899.31, 71.47
612114.12, 71.48
612328.94, 71.49
612543.75, 71.50
612758.57, 71.50
612973.38, 71.51
613188.20, 71.52
613403.01, 71.53
613617.82, 71.53
613832.64, 71.54
614047.45, 71.55
614262.27, 71.56
614477.08, 71.56
614691.90, 71.57
614906.71, 71.58
615121.53, 71.59
615336.34, 71.59
615551.15, 71.60
615765.97, 71.61
615980.78, 71.62
616195.60, 71.63
616410.41, 71.63
616625.23, 71.64
616840.04, 71.65
617054.85, 71.66
617269.67, 71.66
617484.48, 71.67
617699.30, 71.68
617914.11, 71.69
618128.93, 71.69
618343.74, 71.70
618558.56, 71.71
618773.37, 71.72
618988.18, 71.72
619203.00, 71.73
619417.81, 71.74
619632.63, 71.75
619847.44, 71.75
620062.26, 71.76
620277.07, 71.77
620491.88, 71.78
620706.70, 71.79
620921.51, 71.79
621136.33, 71.80
621351.14, 71.81
621565.96, 71.82
621780.77, 71.82
621995.59, 71.83
622210.40, 71.84
622425.21, 71.85
622640.03, 71.85
622854.84, 71.86
623069.66, 71.87
623284.47, 71.88
623499.29, 71.88
623714.10, 71.89
623928.91, 71.90
624143.73, 71.91
624358.54, 71.91
624573.36, 71.92
624788.17, 71.93
625002.99, 71.94
625217.80, 71.94
625432.62, 71.95
625647.43, 71.96
625862.24, 71.97
626077.06, 71.97
626291.87, 71.98
626506.69, 71.99
626721.50, 72.00
626936.32, 72.00
627151.13, 72.01
627365.94, 72.02
627580.76, 72.03
627795.57, 72.03
628010.39, 72.04
628225.20, 72.05
628440.02, 72.06
628654.83, 72.06
628869.65, 72.07
629084.46, 72.08
629299.27, 72.09
629514.09, 72.10
629728.90, 72.10
629943.72, 72.11
630158.53, 72.12
630373.35, 72.13
630588.16, 72.13
630802.97, 72.14
631017.79, 72.15
631232.60, 72.16
631447.42, 72.16
631662.23, 72.17
631877.05, 72.18
632091.86, 72.19
632306.68, 72.19
632521.49, 72.20
632736.30, 72.21
632951.12, 72.22
633165.93, 72.22
633380.75, 72.23
633595.56, 72.24
633810.38, 72.25
634025.19, 72.25
634240.00, 72.26
634454.82, 72.27
634669.63, 72.27
634884.45, 72.28
635099.26, 72.29
635314.08, 72.30
635528.89, 72.30
635743.71, 72.31
635958.52, 72.32
636173.33, 72.33
636388.15, 72.33
636602.96, 72.34
636817.78, 72.35
637032.59, 72.36
637247.41, 72.36
637462.22, 72.37
637677.03, 72.38
637891.85, 72.39
638106.66, 72.39
638321.48, 72.40
638536.29, 72.41
638751.11, 72.42
638965.92, 72.42
639180.74, 72.43
639395.55, 72.44
639610.36, 72.45
639825.18, 72.45
640039.99, 72.46
640254.81, 72.47
640469.62, 72.48
640684.44, 72.48
640899.25, 72.49
641114.06, 72.50
641328.88, 72.51
641543.69, 72.51
641758.51, 72.52
641973.32, 72.53
642188.14, 72.54
642402.95, 72.54
642617.77, 72.55
642832.58, 72.56
643047.39, 72.56
643262.21, 72.57
643477.02, 72.58
643691.84, 72.59
643906.65, 72.59
644121.47, 72.60
644336.28, 72.61
644551.09, 72.62
644765.91, 72.62
644980.72, 72.63
645195.54, 72.64
645410.35, 72.65
645625.17, 72.65
645839.98, 72.66
646054.80, 72.67
646269.61, 72.68
646484.42, 72.68
646699.24, 72.69
646914.05, 72.70
647128.87, 72.71
647343.68, 72.71
647558.50, 72.72
647773.31, 72.73
647988.12, 72.73
648202.94, 72.74
648417.75, 72.75
648632.57, 72.76
648847.38, 72.76
649062.20, 72.77
649277.01, 72.78
649491.83, 72.79
649706.64, 72.79
649921.45, 72.80
650136.27, 72.81
650351.08, 72.82
650565.90, 72.82
650780.71, 72.83
650995.53, 72.84
651210.34, 72.85
651425.15, 72.85
651639.97, 72.86
651854.78, 72.87
652069.60, 72.87
652284.41, 72.88
652499.23, 72.89
652714.04, 72.90
652928.86, 72.90
653143.67, 72.91
653358.48, 72.92
653573.30, 72.93
653788.11, 72.93
654002.93, 72.94
654217.74, 72.95
654432.56, 72.95
654647.37, 72.96
654862.18, 72.97
655077.00, 72.98
655291.81, 72.98
655506.63, 72.99
655721.44, 73.00
655936.26, 73.01
656151.07, 73.01
656365.89, 73.02
656580.70, 73.03
656795.51, 73.04
657010.33, 73.04
657225.14, 73.05
657439.96, 73.06
657654.77, 73.06
657869.59, 73.07
658084.40, 73.08
658299.21, 73.09
658514.03, 73.09
658728.84, 73.10
658943.66, 73.11
659158.47, 73.12
659373.29, 73.12
659588.10, 73.13
659802.92, 73.14
660017.73, 73.14
660232.54, 73.15
660447.36, 73.16
660662.17, 73.17
660876.99, 73.17
661091.80, 73.18
661306.62, 73.19
661521.43, 73.20
661736.24, 73.20
661951.06, 73.21
662165.87, 73.22
662380.69, 73.22
662595.50, 73.23
662810.32, 73.24
663025.13, 73.25
663239.95, 73.25
663454.76, 73.26
663669.57, 73.27
663884.39, 73.27
664099.20, 73.28
664314.02, 73.29
664528.83, 73.30
664743.65, 73.30
664958.46, 73.31
665173.28, 73.32
665388.09, 73.33
665602.90, 73.33
665817.72, 73.34
666032.53, 73.35
666247.35, 73.35
666462.16, 73.36
666676.98, 73.37
666891.79, 73.38
667106.60, 73.38
667321.42, 73.39
667536.23, 73.40
667751.05, 73.40
667965.86, 73.41
668180.68, 73.42
668395.49, 73.43
668610.31, 73.43
668825.12, 73.44
669039.93, 73.45
669254.75, 73.46
669469.56, 73.46
669684.38, 73.47
669899.19, 73.48
670114.01, 73.48
670328.82, 73.49
670543.63, 73.50
670758.45, 73.51
670973.26, 73.51
671188.08, 73.52
671402.89, 73.53
671617.71, 73.53
671832.52, 73.54
672047.34, 73.55
672262.15, 73.56
672476.96, 73.56
672691.78, 73.57
672906.59, 73.58
673121.41, 73.58
673336.22, 73.59
673551.04, 73.60
673765.85, 73.61
673980.66, 73.61
674195.48, 73.62
674410.29, 73.63
674625.11, 73.63
674839.92, 73.64
675054.74, 73.65
675269.55, 73.66
675484.37, 73.66
675699.18, 73.67
675913.99, 73.68
676128.81, 73.68
676343.62, 73.69
676558.44, 73.70
676773.25, 73.71
676988.07, 73.71
677202.88, 73.72
677417.69, 73.73
677632.51, 73.73
677847.32, 73.74
678062.14, 73.75
678276.95, 73.76
678491.77, 73.76
678706.58, 73.77
678921.40, 73.78
679136.21, 73.78
679351.02, 73.79
679565.84, 73.80
679780.65, 73.81
679995.47, 73.81
680210.28, 73.82
680425.10, 73.83
680639.91, 73.83
680854.72, 73.84
681069.54, 73.85
681284.35, 73.86
681499.17, 73.86
681713.98, 73.87
681928.80, 73.88
682143.61, 73.88
682358.43, 73.89
682573.24, 73.90
682788.05, 73.91
683002.87, 73.91
683217.68, 73.92
683432.50, 73.93
683647.31, 73.93
683862.13, 73.94
684076.94, 73.95
684291.75, 73.96
684506.57, 73.96
684721.38, 73.97
684936.20, 73.98
685151.01, 73.98
685365.83, 73.99
685580.64, 74.00
685795.46, 74.00
686010.27, 74.01
686225.08, 74.02
686439.90, 74.03
686654.71, 74.03
686869.53, 74.04
687084.34, 74.05
687299.16, 74.05
687513.97, 74.06
687728.78, 74.07
687943.60, 74.08
688158.41, 74.08
688373.23, 74.09
688588.04, 74.10
688802.86, 74.10
689017.67, 74.11
689232.49, 74.12
689447.30, 74.12
689662.11, 74.13
689876.93, 74.14
690091.74, 74.15
690306.56, 74.15
690521.37, 74.16
690736.19, 74.17
690951.00, 74.17
691165.81, 74.18
691380.63, 74.19
691595.44, 74.20
691810.26, 74.20
692025.07, 74.21
692239.89, 74.22
692454.70, 74.22
692669.52, 74.23
692884.33, 74.24
693099.14, 74.24
693313.96, 74.25
693528.77, 74.26
693743.59, 74.27
693958.40, 74.27
694173.22, 74.28
694388.03, 74.29
694602.84, 74.29
694817.66, 74.30
695032.47, 74.31
695247.29, 74.31
695462.10, 74.32
695676.92, 74.33
695891.73, 74.34
696106.55, 74.34
696321.36, 74.35
696536.17, 74.36
696750.99, 74.36
696965.80, 74.37
697180.62, 74.38
697395.43, 74.38
697610.25, 74.39
697825.06, 74.40
698039.87, 74.41
698254.69, 74.41
698469.50, 74.42
698684.32, 74.43
698899.13, 74.43
699113.95, 74.44
699328.76, 74.45
699543.58, 74.45
699758.39, 74.46
699973.20, 74.47
700188.02, 74.47
700402.83, 74.48
700617.65, 74.49
700832.46, 74.50
701047.28, 74.50
701262.09, 74.51
701476.90, 74.52
701691.72, 74.52
701906.53, 74.53
702121.35, 74.54
702336.16, 74.54
702550.98, 74.55
702765.79, 74.56
702980.61, 74.57
703195.42, 74.57
703410.23, 74.58
703625.05, 74.59
703839.86, 74.59
704054.68, 74.60
704269.49, 74.61
704484.31, 74.61
704699.12, 74.62
704913.93, 74.63
705128.75, 74.63
705343.56, 74.64
705558.38, 74.65
705773.19, 74.66
705988.01, 74.66
706202.82, 74.67
706417.64, 74.68
706632.45, 74.68
706847.26, 74.69
707062.08, 74.70
707276.89, 74.70
707491.71, 74.71
707706.52, 74.72
707921.34, 74.72
708136.15, 74.73
708350.96, 74.74
708565.78, 74.75
708780.59, 74.75
708995.41, 74.76
709210.22, 74.77
709425.04, 74.77
709639.85, 74.78
709854.67, 74.79
710069.48, 74.79
710284.29, 74.80
710499.11, 74.81
710713.92, 74.81
710928.74, 74.82
711143.55, 74.83
711358.37, 74.84
711573.18, 74.84
711787.99, 74.85
712002.81, 74.86
712217.62, 74.86
712432.44, 74.87
712647.25, 74.88
712862.07, 74.88
713076.88, 74.89
713291.70, 74.90
713506.51, 74.90
713721.32, 74.91
713936.14, 74.92
714150.95, 74.92
714365.77, 74.93
714580.58, 74.94
714795.40, 74.95
715010.21, 74.95
715225.02, 74.96
715439.84, 74.97
715654.65, 74.97
715869.47, 74.98
716084.28, 74.99
716299.10, 74.99
716513.91, 75.00
716728.73, 75.01
716943.54, 75.01
717158.35, 75.02
717373.17, 75.03
717587.98, 75.03
717802.80, 75.04
718017.61, 75.05
718232.43, 75.05
718447.24, 75.06
718662.06, 75.07
718876.87, 75.08
719091.68, 75.08
719306.50, 75.09
719521.31, 75.10
719736.13, 75.10
719950.94, 75.11
720165.76, 75.12
720380.57, 75.12
720595.38, 75.13
720810.20, 75.14
721025.01, 75.14
721239.83, 75.15
721454.64, 75.16
721669.46, 75.16
721884.27, 75.17
722099.09, 75.18
722313.90, 75.18
722528.71, 75.19
722743.53, 75.20
722958.34, 75.21
723173.16, 75.21
723387.97, 75.22
723602.79, 75.23
723817.60, 75.23
724032.41, 75.24
724247.23, 75.25
724462.04, 75.25
724676.86, 75.26
724891.67, 75.27
725106.49, 75.27
725321.30, 75.28
725536.12, 75.29
725750.93, 75.29
725965.74, 75.30
726180.56, 75.31
726395.37, 75.31
726610.19, 75.32
726825.00, 75.33
727039.82, 75.33
727254.63, 75.34
727469.44, 75.35
727684.26, 75.35
727899.07, 75.36
728113.89, 75.37
728328.70, 75.37
728543.52, 75.38
728758.33, 75.39
728973.15, 75.40
729187.96, 75.40
729402.77, 75.41
729617.59, 75.42
729832.40, 75.42
730047.22, 75.43
730262.03, 75.44
730476.85, 75.44
730691.66, 75.45
730906.47, 75.46
731121.29, 75.46
731336.10, 75.47
731550.92, 75.48
731765.73, 75.48
731980.55, 75.49
732195.36, 75.50
732410.18, 75.50
732624.99, 75.51
732839.80, 75.52
733054.62, 75.52
733269.43, 75.53
733484.25, 75.54
733699.06, 75.54
733913.88, 75.55
734128.69, 75.56
734343.50, 75.56
734558.32, 75.57
734773.13, 75.58
734987.95, 75.58
735202.76, 75.59
735417.58, 75.60
735632.39, 75.60
735847.21, 75.61
736062.02, 75.62
736276.83, 75.62
736491.65, 75.63
736706.46, 75.64
736921.28, 75.64
737136.09, 75.65
737350.91, 75.66
737565.72, 75.67
737780.53, 75.67
737995.35, 75.68
738210.16, 75.69
738424.98, 75.69
738639.79, 75.70
738854.61, 75.71
739069.42, 75.71
739284.24, 75.72
739499.05, 75.73
739713.86, 75.73
739928.68, 75.74
740143.49, 75.75
740358.31, 75.75
740573.12, 75.76
740787.94, 75.77
741002.75, 75.77
741217.56, 75.78
741432.38, 75.79
741647.19, 75.79
741862.01, 75.80
742076.82, 75.81
742291.64, 75.81
742506.45, 75.82
742721.27, 75.83
742936.08, 75.83
743150.89, 75.84
743365.71, 75.85
743580.52, 75.85
743795.34, 75.86
744010.15, 75.87
744224.97, 75.87
744439.78, 75.88
744654.59, 75.89
744869.41, 75.89
745084.22, 75.90
745299.04, 75.91
745513.85, 75.91
745728.67, 75.92
745943.48, 75.93
746158.30, 75.93
746373.11, 75.94
746587.92, 75.95
746802.74, 75.95
747017.55, 75.96
747232.37, 75.97
747447.18, 75.97
747662.00, 75.98
747876.81, 75.99
748091.62, 75.99
748306.44, 76.00
748521.25, 76.01
748736.07, 76.01
748950.88, 76.02
749165.70, 76.03
749380.51, 76.03
749595.33, 76.04
749810.14, 76.05
750024.95, 76.05
750239.77, 76.06
750454.58, 76.07
750669.40, 76.07
750884.21, 76.08
751099.03, 76.09
751313.84, 76.09
751528.65, 76.10
751743.47, 76.11
751958.28, 76.11
752173.10, 76.12
752387.91, 76.13
752602.73, 76.13
752817.54, 76.14
753032.36, 76.14
753247.17, 76.15
753461.98, 76.16
753676.80, 76.16
753891.61, 76.17
754106.43, 76.18
754321.24, 76.18
754536.06, 76.19
754750.87, 76.20
754965.68, 76.20
755180.50, 76.21
755395.31, 76.22
755610.13, 76.22
755824.94, 76.23
756039.76, 76.24
756254.57, 76.24
756469.39, 76.25
756684.20, 76.26
756899.01, 76.26
757113.83, 76.27
757328.64, 76.28
757543.46, 76.28
757758.27, 76.29
757973.09, 76.30
758187.90, 76.30
758402.71, 76.31
758617.53, 76.32
758832.34, 76.32
759047.16, 76.33
759261.97, 76.34
759476.79, 76.34
759691.60, 76.35
759906.42, 76.36
760121.23, 76.36
760336.04, 76.37
760550.86, 76.38
760765.67, 76.38
760980.49, 76.39
761195.30, 76.40
761410.12, 76.40
761624.93, 76.41
761839.74, 76.42
762054.56, 76.42
762269.37, 76.43
762484.19, 76.43
762699.00, 76.44
762913.82, 76.45
763128.63, 76.45
763343.45, 76.46
763558.26, 76.47
763773.07, 76.47
763987.89, 76.48
764202.70, 76.49
764417.52, 76.49
764632.33, 76.50
764847.15, 76.51
765061.96, 76.51
765276.77, 76.52
765491.59, 76.53
765706.40, 76.53
765921.22, 76.54
766136.03, 76.55
766350.85, 76.55
766565.66, 76.56
766780.48, 76.57
766995.29, 76.57
767210.10, 76.58
767424.92, 76.59
767639.73, 76.59
767854.55, 76.60
768069.36, 76.60
768284.18, 76.61
768498.99, 76.62
768713.81, 76.62
768928.62, 76.63
769143.43, 76.64
769358.25, 76.64
769573.06, 76.65
769787.88, 76.66
770002.69, 76.66
770217.51, 76.67
770432.32, 76.68
770647.13, 76.68
770861.95, 76.69
771076.76, 76.70
771291.58, 76.70
771506.39, 76.71
771721.21, 76.72
771936.02, 76.72
772150.84, 76.73
772365.65, 76.74
772580.46, 76.74
772795.28, 76.75
773010.09, 76.75
773224.91, 76.76
773439.72, 76.77
773654.54, 76.77
773869.35, 76.78
774084.16, 76.79
774298.98, 76.79
774513.79, 76.80
774728.61, 76.81
774943.42, 76.81
775158.24, 76.82
775373.05, 76.83
775587.87, 76.83
775802.68, 76.84
776017.49, 76.85
776232.31, 76.85
776447.12, 76.86
776661.94, 76.86
776876.75, 76.87
777091.57, 76.88
777306.38, 76.88
777521.19, 76.89
777736.01, 76.90
777950.82, 76.90
778165.64, 76.91
778380.45, 76.92
778595.27, 76.92
778810.08, 76.93
779024.90, 76.94
779239.71, 76.94
779454.52, 76.95
779669.34, 76.96
779884.15, 76.96
780098.97, 76.97
780313.78, 76.97
780528.60, 76.98
780743.41, 76.99
780958.22, 76.99
781173.04, 77.00
781387.85, 77.01
781602.67, 77.01
781817.48, 77.02
782032.30, 77.03
782247.11, 77.03
782461.93, 77.04
782676.74, 77.05
782891.55, 77.05
783106.37, 77.06
783321.18, 77.06
783536.00, 77.07
783750.81, 77.08
783965.63, 77.08
784180.44, 77.09
784395.25, 77.10
784610.07, 77.10
784824.88, 77.11
785039.70, 77.12
785254.51, 77.12
785469.33, 77.13
785684.14, 77.14
785898.96, 77.14
786113.77, 77.15
786328.58, 77.15
786543.40, 77.16
786758.21, 77.17
786973.03, 77.17
787187.84, 77.18
787402.66, 77.19
787617.47, 77.19
787832.28, 77.20
788047.10, 77.21
788261.91, 77.21
788476.73, 77.22
788691.54, 77.23
788906.36, 77.23
789121.17, 77.24
789335.99, 77.24
789550.80, 77.25
789765.61, 77.26
789980.43, 77.26
790195.24, 77.27
790410.06, 77.28
790624.87, 77.28
790839.69, 77.29
791054.50, 77.30
791269.31, 77.30
791484.13, 77.31
791698.94, 77.31
791913.76, 77.32
792128.57, 77.33
792343.39, 77.33
792558.20, 77.34
792773.02, 77.35
792987.83, 77.35
793202.64, 77.36
793417.46, 77.37
793632.27, 77.37
793847.09, 77.38
794061.90, 77.38
794276.72, 77.39
794491.53, 77.40
794706.34, 77.40
794921.16, 77.41
795135.97, 77.42
795350.79, 77.42
795565.60, 77.43
795780.42, 77.44
795995.23, 77.44
796210.05, 77.45
796424.86, 77.45
796639.67, 77.46
796854.49, 77.47
797069.30, 77.47
797284.12, 77.48
797498.93, 77.49
797713.75, 77.49
797928.56, 77.50
798143.37, 77.51
798358.19, 77.51
798573.00, 77.52
798787.82, 77.52
799002.63, 77.53
799217.45, 77.54
799432.26, 77.54
799647.08, 77.55
799861.89, 77.56
800076.70, 77.56
800291.52, 77.57
800506.33, 77.58
800721.15, 77.58
800935.96, 77.59
801150.78, 77.59
801365.59, 77.60
801580.40, 77.61
801795.22, 77.61
802010.03, 77.62
802224.85, 77.63
802439.66, 77.63
802654.48, 77.64
802869.29, 77.65
803084.11, 77.65
803298.92, 77.66
803513.73, 77.66
803728.55, 77.67
803943.36, 77.68
804158.18, 77.68
804372.99, 77.69
804587.81, 77.70
804802.62, 77.70
805017.43, 77.71
805232.25, 77.71
805447.06, 77.72
805661.88, 77.73
805876.69, 77.73
806091.51, 77.74
806306.32, 77.75
806521.14, 77.75
806735.95, 77.76
806950.76, 77.77
807165.58, 77.77
807380.39, 77.78
807595.21, 77.78
807810.02, 77.79
808024.84, 77.80
808239.65, 77.80
808454.46, 77.81
808669.28, 77.82
808884.09, 77.82
809098.91, 77.83
809313.72, 77.83
809528.54, 77.84
809743.35, 77.85
809958.17, 77.85
810172.98, 77.86
810387.79, 77.87
810602.61, 77.87
810817.42, 77.88
811032.24, 77.88
811247.05, 77.89
811461.87, 77.90
811676.68, 77.90
811891.49, 77.91
812106.31, 77.92
812321.12, 77.92
812535.94, 77.93
812750.75, 77.93
812965.57, 77.94
813180.38, 77.95
813395.20, 77.95
813610.01, 77.96
813824.82, 77.97
814039.64, 77.97
814254.45, 77.98
814469.27, 77.98
814684.08, 77.99
814898.90, 78.00
815113.71, 78.00
815328.52, 78.01
815543.34, 78.02
815758.15, 78.02
815972.97, 78.03
816187.78, 78.03
816402.60, 78.04
816617.41, 78.05
816832.23, 78.05
817047.04, 78.06
817261.85, 78.07
817476.67, 78.07
817691.48, 78.08
817906.30, 78.08
818121.11, 78.09
818335.93, 78.10
818550.74, 78.10
818765.55, 78.11
818980.37, 78.12
819195.18, 78.12
819410.00, 78.13
819624.81, 78.13
819839.63, 78.14
820054.44, 78.15
820269.26, 78.15
820484.07, 78.16
820698.88, 78.17
820913.70, 78.17
821128.51, 78.18
821343.33, 78.18
821558.14, 78.19
821772.96, 78.20
821987.77, 78.20
822202.59, 78.21
822417.40, 78.22
822632.21, 78.22
822847.03, 78.23
823061.84, 78.23
823276.66, 78.24
823491.47, 78.25
823706.29, 78.25
823921.10, 78.26
824135.91, 78.27
824350.73, 78.27
824565.54, 78.28
824780.36, 78.28
824995.17, 78.29
825209.99, 78.30
825424.80, 78.30
825639.62, 78.31
825854.43, 78.31
826069.24, 78.32
826284.06, 78.33
826498.87, 78.33
826713.69, 78.34
826928.50, 78.35
827143.32, 78.35
827358.13, 78.36
827572.94, 78.36
827787.76, 78.37
828002.57, 78.38
828217.39, 78.38
828432.20, 78.39
828647.02, 78.40
828861.83, 78.40
829076.65, 78.41
829291.46, 78.41
829506.27, 78.42
829721.09, 78.43
829935.90, 78.43
830150.72, 78.44
830365.53, 78.44
830580.35, 78.45
830795.16, 78.46
831009.97, 78.46
831224.79, 78.47
831439.60, 78.48
831654.42, 78.48
831869.23, 78.49
832084.05, 78.49
832298.86, 78.50
832513.68, 78.51
832728.49, 78.51
832943.30, 78.52
833158.12, 78.52
833372.93, 78.53
833587.75, 78.54
833802.56, 78.54
834017.38, 78.55
834232.19, 78.56
834447.00, 78.56
834661.82, 78.57
834876.63, 78.57
835091.45, 78.58
835306.26, 78.59
835521.08, 78.59
835735.89, 78.60
835950.71, 78.60
836165.52, 78.61
836380.33, 78.62
836595.15, 78.62
836809.96, 78.63
837024.78, 78.64
837239.59, 78.64
837454.41, 78.65
837669.22, 78.65
837884.03, 78.66
838098.85, 78.67
838313.66, 78.67
838528.48, 78.68
838743.29, 78.68
838958.11, 78.69
839172.92, 78.70
