---------------------------------------------------------------------------------------------------------------------------------------------
#, NAME, P0, P1, DIST, AGE, EDOT, EDOTD2
, (s), , (kpc), (Yr), (ergs/s), (ergs/kpc^2/s)
---------------------------------------------------------------------------------------------------------------------------------------------
525, J1226-3223, bb10, 6.1930040852, 5, jcs+17, 7.050E-15, 10, jcs+17, 2.175, 1.39e+07, 1.2e+30, 2.5e+29

526, J1227-4853, rrb+15, 0.001686375410273, 12, rrb+15, 1.11E-20, 12, rrb+15, 1.613, 2.41e+09, 9.1e+34, 3.5e+34
527, J1227-6208, mic13, 0.03452783464780, 2, btb+15, 1.874E-19, 7, btb+15, 9.469, 2.92e+09, 1.8e+32, 2.0e+30
528, J1231-1411, rrc+11, 0.00368387876995989, 5, saa+23, 2.26243E-20, 6, saa+23, 0.420, 2.58e+09, 1.8e+34, 1.0e+35
529, J1231-4609, jbo+09, 0.87723907778, 4, jbo+09, 3.80E-17, 17, jbo+09, 1.966, 3.66e+08, 2.2e+30, 5.7e+29
530, J1231-6303, kbm+03, 1.35123639261, 6, lbs+20, 1.320E-16, 15, lbs+20, 8.278, 1.62e+08, 2.1e+30, 3.1e+28

531, J1232-4742, ebvb01, 1.8729943770, 2, jbo+09, 1.4E-17, 5, jbo+09, 0.871, 2.12e+09, 8.4e+28, 1.1e+29
532, J1232-6501, clm+01, 0.0882819082341, 4, clm+01, 8.1E-19, 3, clm+01, 5.423, 1.73e+09, 4.7e+31, 1.6e+30
533, J1233-6312, kbm+03, 0.5647593892, 4, kbm+03, 6.92E-15, 16, kbm+03, 10.020, 1.29e+06, 1.5e+33, 1.5e+31
534, J1233-6344, kbm+03, 0.75689193363, 7, kbm+03, 3.878E-15, 18, kbm+03, 10.378, 3.09e+06, 3.5e+32, 3.3e+30
535, J1234-3630, kmk+18, 0.569242225079, 8, kmk+18, 8.66E-16, 3, kmk+18, 5.991, 1.04e+07, 1.9e+32, 5.2e+30

536, J1235-6354, kbm+03, 0.256777653406, 12, kbm+03, 1.97E-16, 4, kbm+03, 10.296, 2.07e+07, 4.6e+32, 4.3e+30
537, J1236-0159, scb+19, 3.5975735967, 2, mbc+20, 5.103E-15, 2, mbc+20, 2.039, 1.12e+07, 4.3e+30, 1.0e+30
538, J1236-5033, ebvb01, 0.294759771191, 4, ebvb01, 1.556E-16, 4, ebvb01, 2.755, 3e+07, 2.4e+32, 3.2e+31
539, J1237-6725, kbm+03, 2.11097411794, 14, kbm+03, 2.19E-15, 4, kbm+03, 3.036, 1.53e+07, 9.2e+30, 1.0e+30
540, J1238+2152, rtj+96, 1.11859068945, 4, hlk+04, 1.4456E-15, 4, hlk+04, 2.554, 1.23e+07, 4.1e+31, 6.3e+30

541, J1239+0326, crafts23, 0.858326562407, 3, wyw+23, 4.361E-16, 8, wyw+23, 25.000, 3.12e+07, 2.7e+31, 4.4e+28
542, B1237+25, lan69, 1.3824491030388, 10, hlk+04, 9.60049E-16, 3, hlk+04, 0.840, 2.28e+07, 1.4e+31, 2.0e+31
543, B1236-68, mlt+78, 1.301922529969, 4, lbs+20, 1.188288E-14, 14, lbs+20, 1.575, 1.74e+06, 2.1e+32, 8.6e+31
544, B1237-41, mlt+78, 0.51224209318, 11, nmc81, 1.739E-15, 7, nmc81, 1.682, 4.67e+06, 5.1e+32, 1.8e+32
545, J1243-5735, kbm+03, 0.47122487769, 16, kbm+03, 8.0E-17, 7, kbm+03, 14.147, 9.33e+07, 3.0e+31, 1.5e+29

546, B1240-64, lvw69a, 0.3884851271101, 4, jbv+19, 4.49499E-15, 4, jbv+19, 2.000, 1.37e+06, 3.0e+33, 7.6e+32
547, J1244-1812, sfj+20, 3.4253237068, 3, sfj+20, 1.483E-15, 12, sfj+20, 1.085, 3.66e+07, 1.5e+30, 1.2e+30
548, J1244-5053, ebvb01, 0.275207111323, 4, ebvb01, 9.998E-16, 4, ebvb01, 3.422, 4.36e+06, 1.9e+33, 1.6e+32
549, J1244-6359, ncb+15, 0.14727431048, 2, ncb+15, 4.4E-18, 8, ncb+15, 8.497, 5.3e+08, 5.4e+31, 7.5e+29
550, J1244-6531, kel+09, 1.5468189400, 3, kel+09, 7.18E-15, 10, kel+09, 10.862, 3.41e+06, 7.7e+31, 6.5e+29

551, J1245-6238, mlc+01, 2.2830933508, 3, mlc+01, 1.092E-14, 5, mlc+01, 9.956, 3.31e+06, 3.6e+31, 3.7e+29
552, J1246+2253, tdk+93, 0.473870557518, 4, bfrs18, 8.8892E-17, 9, bfrs18, 2.465, 8.45e+07, 3.3e+31, 5.4e+30
553, J1248-6344, kbm+03, 0.198335136357, 8, kbm+03, 1.6918E-14, 2, kbm+03, 10.699, 1.86e+05, 8.6e+34, 7.5e+32
554, J1248-6444, ncb+15, 1.23489349389, 3, ncb+15, 1.932E-15, 16, ncb+15, 5.969, 1.01e+07, 4.1e+31, 1.1e+30
555, J1249-6507, kbm+03, 0.43444487308, 3, kbm+03, 1.21E-17, 14, kbm+03, 5.123, 5.69e+08, 5.8e+30, 2.2e+29

556, J1251-7407, bbb+12, 0.32705773823, 2, bbb+12, 3.651E-16, 8, bbb+12, 1.860, 1.42e+07, 4.1e+32, 1.2e+32
557, J1252-6314, mlc+01, 0.82333927128, 6, mlc+01, 1.1E-16, 3, mlc+01, 7.317, 1.2e+08, 7.7e+30, 1.4e+29
558, J1253-5820, mld+96, 0.2554963274098, 7, dsb+98, 2.09963E-15, 2, dsb+98, 1.641, 1.93e+06, 5.0e+33, 1.8e+33
559, J1254-6150, kbm+03, 0.184502203069, 7, kbm+03, 6.24E-16, 3, kbm+03, 1.531, 4.68e+06, 3.9e+33, 1.7e+33
560, J1255-6131, kbm+03, 0.65797363034, 3, kbm+03, 4.000E-15, 7, kbm+03, 4.824, 2.61e+06, 5.5e+32, 2.4e+31

561, B1254-10, dtws85, 0.6173076699954, 8, hlk+04, 3.62700E-16, 7, hlk+04, 25.000, 2.7e+07, 6.1e+31, 9.7e+28
562, B1256-67, mlt+78, 0.6633301152, 3, lbs+20, 8.5511E-16, 5, lbs+20, 1.574, 1.23e+07, 1.2e+32, 4.7e+31
563, B1257+12, wol90a, 0.00621853194840048, 3, kw03, 1.143341E-19, 4, kw03, 0.709, 8.62e+08, 1.9e+34, 3.7e+34
564, J1300-6602, ccb+20, 1.14331584211, 4, ccb+20, 3.35E-16, 2, ccb+20, 15.567, 5.41e+07, 8.8e+30, 3.7e+28
565, J1301+0833, rap+12, 0.0018437256263722, 7, saa+23, 1.0555E-20, 7, saa+23, 1.233, 2.77e+09, 6.6e+34, 4.4e+34

566, J1301-6305, mlc+01, 0.18452809509, 6, mlc+01, 2.66747E-13, 3, mlc+01, 10.717, 1.1e+04, 1.7e+36, 1.5e+34
567, J1301-6310, kbm+03, 0.66382964770, 4, kbm+03, 5.6433E-14, 5, kbm+03, 1.458, 1.86e+05, 7.6e+33, 3.6e+33
568, J1302-3258, hrm+11, 0.0037708530914204, 18, saa+23, 6.54E-21, 3, saa+23, 1.432, 9.13e+09, 4.8e+33, 2.3e+33
569, J1302-6313, kbm+03, 0.9678462129, 4, kbm+03, 6.33E-15, 8, kbm+03, 11.331, 2.42e+06, 2.8e+32, 2.1e+30
570, B1259-63, jlm+92, 0.0477625075, 4, sjm14, 2.2787E-15, 12, sjm14, 2.632, 3.32e+05, 8.3e+35, 1.2e+35

571, J1303-6305, mlc+01, 2.3066415539, 4, mlc+01, 2.18E-15, 16, mlc+01, 10.249, 1.68e+07, 7.0e+30, 6.7e+28
572, J1305-6203, mlc+01, 0.427773663317, 11, psj+19, 3.215753E-14, 19, psj+19, 11.586, 2.11e+05, 1.6e+34, 1.2e+32
573, J1305-6256, mlc+01, 0.47823093284, 12, mlc+01, 2.11E-15, 4, mlc+01, 25.000, 3.59e+06, 7.6e+32, 1.2e+30
574, B1302-64, mlt+78, 0.571651789863, 7, lbs+20, 4.0317E-15, 3, lbs+20, 11.900, 2.25e+06, 8.5e+32, 6.0e+30
575, J1306-6242, kbm+03, 0.98190211848, 9, kbm+03, 5.86E-15, 3, kbm+03, 11.429, 2.65e+06, 2.4e+32, 1.9e+30

576, B1303-66, jlm+92, 0.473027799896, 5, lbs+20, 5.9783E-15, 3, lbs+20, 15.871, 1.25e+06, 2.2e+33, 8.9e+30
577, J1307-6318, mlc+01, 4.9624272525, 20, mlc+01, 2.11E-14, 4, mlc+01, 10.783, 3.72e+06, 6.8e+30, 5.9e+28
578, J1308-4650, jbo+09, 1.05883304424, 3, jbo+09, 5.259E-16, 16, jbo+09, 2.187, 3.19e+07, 1.7e+31, 3.7e+30
579, J1308-5844, lfl+06, 0.4646997488, 7, lfl+06, 8.640E-15, 5, lfl+06, 6.462, 8.52e+05, 3.4e+33, 8.1e+31
580, J1309-6415, mlc+01, 0.6194535568, 3, mlc+01, 8.79E-15, 12, mlc+01, 11.977, 1.12e+06, 1.5e+33, 1.0e+31

581, J1309-6526, kbm+03, 0.39829216279, 2, kbm+03, 1.84E-17, 15, kbm+03, 11.257, 3.43e+08, 1.1e+31, 9.1e+28
582, B1309-12, dtws85, 0.4475177112318, 7, hlk+04, 1.50859E-16, 4, hlk+04, 25.000, 4.7e+07, 6.6e+31, 1.1e+29
583, J1311-3430, pgf+12, 0.0025603710316720, 3, pgf+12, 2.0964E-20, 14, pgf+12, 2.430, 1.94e+09, 4.9e+34, 8.4e+33
584, J1312+0051, san16, 0.0042280189916604, 2, san16, 1.7527E-20, 3, san16, 1.471, 3.82e+09, 9.2e+33, 4.2e+33
585, J1312+1810C, pqm+21, 0.012535079305262, 7, lpz+23, 5.26E-20, 4, lpz+23, 18.050, 3.77e+09, 1.1e+33, 3.2e+30

586, J1312+1810D, pqm+21, 0.006069737409940, 8, lpz+23, 2.26E-20, 3, lpz+23, 18.050, 4.25e+09, 4.0e+33, 1.2e+31
587, B1309-53, mlt+78, 0.72815439421, 3, lbs+20, 1.4660E-16, 11, lbs+20, 4.905, 7.87e+07, 1.5e+31, 6.2e+29
588, B1309-55, mlt+78, 0.8492425970, 3, lbs+20, 5.70487E-15, 8, lbs+20, 4.187, 2.36e+06, 3.7e+32, 2.1e+31
589, J1312-6400, mlc+01, 2.43743249609, 11, mlc+01, 6.8E-16, 5, mlc+01, 1.526, 5.65e+07, 1.9e+30, 8.0e+29
590, J1313+0931, lzb+00, 0.84893275073, 2, lzb+00, 8.0E-16, 10, lzb+00, 1.083, 1.68e+07, 5.2e+31, 4.4e+31

591, J1314-6101, kbm+03, 2.9483896038, 15, kbm+03, 1.17E-14, 9, kbm+03, 8.539, 3.99e+06, 1.8e+31, 2.5e+29
592, J1316-6232, cmk01, 0.34282539844, 6, cmk01, 5.297E-15, 2, cmk01, 25.000, 1.03e+06, 5.2e+33, 8.3e+30
593, J1317-0157, mss+20, 0.002908244599549, 17, spp+23, 5.5E-21, 4, spp+23, 25.000, 8.38e+09, 8.8e+33, 1.4e+31
594, J1317-5759, mll+06, 2.64219851320, 5, mlk+09, 1.2560E-14, 3, mlk+09, 3.765, 3.33e+06, 2.7e+31, 1.9e+30
595, J1317-6302, mlc+01, 0.26127055606, 3, mlc+01, 1.02E-16, 6, mlc+01, 12.771, 4.04e+07, 2.3e+32, 1.4e+30

596, B1316-60, jlm+92, 0.284352671928, 8, lbs+20, 1.52720E-15, 6, lbs+20, 11.852, 2.95e+06, 2.6e+33, 1.9e+31
597, J1319-6105, kbm+03, 0.421118114249, 6, kbm+03, 1.5012E-15, 11, kbm+03, 12.173, 4.44e+06, 7.9e+32, 5.4e+30
598, J1320-3512, mld+96, 0.45848840672, 7, dsb+98, 1.9E-18, 8, dsb+98, 0.873, 3.82e+09, 7.8e+29, 1.0e+30
599, B1317-53, mlt+78, 0.2797376832822, 8, jbv+19, 9.24577E-15, 8, jbv+19, 2.204, 4.79e+05, 1.7e+34, 3.4e+33
600, B1322+83, dbtb82, 0.670037418386, 3, hlk+04, 5.6630E-16, 3, hlk+04, 0.960, 1.87e+07, 7.4e+31, 8.1e+31

601, J1321-5922, kel+09, 1.27905759523, 7, kel+09, 2.37E-15, 3, kel+09, 25.000, 8.55e+06, 4.5e+31, 7.2e+28
602, J1322-6241, mlc+01, 0.50605841373, 5, mlc+01, 2.587E-15, 18, mlc+01, 12.236, 3.1e+06, 7.9e+32, 5.3e+30
603, J1322-6329, kbm+03, 2.7642094208, 5, kbm+03, 1.108E-14, 10, kbm+03, 12.376, 3.95e+06, 2.1e+31, 1.4e+29
604, J1324-6146, kbm+03, 0.8441085753, 3, kbm+03, 5.58E-15, 14, kbm+03, 25.000, 2.4e+06, 3.7e+32, 5.9e+29
605, J1324-6302, kbm+03, 2.48380369300, 10, kbm+03, 9.79E-16, 9, kbm+03, 11.685, 4.02e+07, 2.5e+30, 1.8e+28

606, J1325-6253, sbs+22, 0.02896859323602, 4, sbs+22, 4.80E-20, 14, sbs+22, 6.398, 9.56e+09, 7.8e+31, 1.9e+30
607, J1326-4728A, djk+20, 0.0041087861921903, 12, djk+23, 2.7383E-20, 17, djk+23, 5.430, 2.38e+09, 1.6e+34, 5.3e+32
608, J1326-4728C, djk+20, 0.006867859692329, 5, djk+23, 9.81E-21, 10, djk+23, 5.430, 1.11e+10, 1.2e+33, 4.1e+31
609, J1326-4728E, djk+20, 0.0042077170407406, 4, djk+23, 1.6278E-20, 11, djk+23, 5.430, 4.1e+09, 8.6e+33, 2.9e+32
610, B1323-58, mlt+78, 0.477993612757, 5, jbv+19, 3.24180E-15, 19, jbv+19, 3.000, 2.34e+06, 1.2e+33, 1.3e+32

611, B1323-63, mlt+78, 0.79267387666, 6, lbs+20, 3.090331E-15, 13, lbs+20, 11.992, 4.06e+06, 2.4e+32, 1.7e+30
612, B1322-66, mlt+78, 0.543015040685, 18, jbv+19, 5.3262E-15, 12, jbv+19, 6.697, 1.62e+06, 1.3e+33, 2.9e+31
613, J1327-0755, blr+13, 0.00267792323878083, 8, saa+23, 1.8048E-21, 6, saa+23, 25.000, 2.35e+10, 3.7e+33, 5.9e+30
614, B1323-62, kac+73, 0.529929186747, 9, jbv+19, 1.87920E-14, 3, jbv+19, 4.000, 4.47e+05, 5.0e+33, 3.1e+32
615, B1323-627, jlm+92, 0.1964799448668, 16, lbs+20, 1.529941E-15, 4, lbs+20, 6.218, 2.03e+06, 8.0e+33, 2.1e+32

616, J1327-6400, mlc+01, 0.280677974168, 13, mlc+01, 3.1177E-14, 4, mlc+01, 12.991, 1.43e+05, 5.6e+34, 3.3e+32
617, B1325-43, mlt+78, 0.53269880337, 13, nmc81, 3.014E-15, 6, nmc81, 1.424, 2.8e+06, 7.9e+32, 3.9e+32
618, B1325-49, mlt+78, 1.4787213559, 4, nmc81, 6.1E-16, 2, nmc81, 8.396, 3.84e+07, 7.4e+30, 1.1e+29
619, J1329-6158, kbm+03, 1.5652179638, 8, kbm+03, 3.39E-14, 3, kbm+03, 11.872, 7.32e+05, 3.5e+32, 2.5e+30
620, J1331-5245, kjv+10, 0.6481166471, 2, bbb+12, 5.10E-16, 9, bbb+12, 8.933, 2.01e+07, 7.4e+31, 9.3e+29

621, J1332-3032, lml+98, 0.650434490647, 17, hlk+04, 5.603E-16, 4, hlk+04, 0.882, 1.84e+07, 8.0e+31, 1.0e+32
622, J1333-4449, jbo+09, 0.345602948594, 3, jbo+09, 5.4E-19, 19, jbo+09, 1.434, 1.01e+10, 5.2e+29, 2.5e+29
623, J1334-5839, mld+96, 0.1077182159234, 2, dsb+98, 2.1596E-17, 4, dsb+98, 2.495, 7.9e+07, 6.8e+32, 1.1e+32
624, J1336-2522, kmk+18, 0.478145482800, 6, kmk+18, 3.306E-16, 5, kmk+18, 5.349, 2.29e+07, 1.2e+32, 4.2e+30
625, J1337-4441, kbj+18, 1.25751149260, 4, sfj+20, 3.031E-16, 5, sfj+20, 25.000, 6.57e+07, 6.0e+30, 9.6e+27

626, J1337-6306, hfs+04, 0.207953012189, 4, hfs+04, 3.558E-16, 3, hfs+04, 12.932, 9.26e+06, 1.6e+33, 9.3e+30
627, J1337-6423, kjb+12, 0.009423406717798, 17, nbb+14, 2.469E-20, 18, nbb+14, 5.951, 6.05e+09, 1.2e+33, 3.3e+31
628, B1334-61, jlm+92, 1.23900057924, 4, lbs+20, 1.37911E-14, 10, lbs+20, 12.363, 1.42e+06, 2.9e+32, 1.9e+30
629, J1339-4712, jbo+09, 0.1370546579332, 4, jbo+09, 5.3E-19, 2, jbo+09, 1.212, 4.1e+09, 8.1e+30, 5.5e+30
630, J1339-6618, kbm+03, 0.55817922185, 5, kbm+03, 3.5E-16, 3, kbm+03, 7.326, 2.53e+07, 7.9e+31, 1.5e+30

631, B1336-64, mlt+78, 0.37862206628, 4, nmc81, 5.0512E-15, 16, nmc81, 1.402, 1.19e+06, 3.7e+33, 1.9e+33
632, J1341-6023, mlc+01, 0.627285365870, 16, mlc+01, 1.9462E-14, 8, mlc+01, 7.277, 5.11e+05, 3.1e+33, 5.9e+31
633, B1338-62, mdt85, 0.193339746306, 19, wmp+00, 2.53107E-13, 3, wmp+00, 12.600, 1.21e+04, 1.4e+36, 8.7e+33
634, J1342+2822B, hrs+07, 0.0023894207577860, 10, hrs+07, 1.858E-20, 4, hrs+07, 10.180, 2.04e+09, 5.4e+34, 5.2e+32
635, J1343+6634, mhl+18, 1.394103785540, 10, mbc+20, 1.0882E-15, 7, mbc+20, 25.000, 2.03e+07, 1.6e+31, 2.5e+28

636, J1344-5855, ccb+20, 0.252397929468, 5, ccb+20, 2.9145E-15, 17, ccb+20, 7.538, 1.37e+06, 7.2e+33, 1.3e+32
637, J1344-6059, kbm+03, 0.54010232140, 6, kbm+03, 4.3E-17, 4, kbm+03, 7.414, 1.99e+08, 1.1e+31, 2.0e+29
638, J1345-6115, mlc+01, 1.25308459010, 18, mlc+01, 3.25E-15, 8, mlc+01, 5.565, 6.11e+06, 6.5e+31, 2.1e+30
639, J1346-4918, bbb+12, 0.2996251068, 2, bbb+12, 3.5E-17, 3, bbb+12, 2.529, 1.36e+08, 5.1e+31, 8.0e+30
640, J1347-5947, mlc+01, 0.609961754304, 15, mlc+01, 1.4160E-14, 7, mlc+01, 6.285, 6.82e+05, 2.5e+33, 6.2e+31

641, J1348-6307, mlc+01, 0.9277722389, 3, mlc+01, 3.79E-15, 7, mlc+01, 10.643, 3.88e+06, 1.9e+32, 1.7e+30
642, J1349-6130, mlc+01, 0.259364764102, 13, psj+19, 5.11709E-15, 3, psj+19, 5.481, 8.03e+05, 1.2e+34, 3.9e+32
643, J1350-5115, lml+98, 0.295699706346, 7, lbs+20, 7.57513E-16, 18, lbs+20, 3.304, 6.18e+06, 1.2e+33, 1.1e+32
644, J1352-6803, ebvb01, 0.628902546380, 16, ebvb01, 1.234E-15, 3, ebvb01, 9.900, 8.07e+06, 2.0e+32, 2.0e+30
645, J1354-6249, kbm+03, 2.951938334, 3, kbm+03, 1.48E-14, 11, kbm+03, 5.158, 3.16e+06, 2.3e+31, 8.5e+29

646, B1352-51, mlt+78, 0.644304508167, 13, lbs+20, 2.81191E-15, 5, lbs+20, 4.984, 3.63e+06, 4.2e+32, 1.7e+31
647, J1355-5747, lfl+06, 2.0386738254, 4, lfl+06, 7.1E-16, 9, lfl+06, 6.443, 4.57e+07, 3.3e+30, 7.9e+28
648, J1355-5925, kbm+03, 1.21338122674, 5, kbm+03, 5.986E-15, 11, kbm+03, 7.208, 3.21e+06, 1.3e+32, 2.5e+30
649, J1355-6206, kbm+03, 0.276603043150, 10, kbm+03, 3.1E-18, 6, kbm+03, 7.542, 1.41e+09, 5.8e+30, 1.0e+29
650, J1356-5521, mld+96, 0.507379566696, 6, dsb+98, 7.2350E-16, 10, dsb+98, 7.316, 1.11e+07, 2.2e+32, 4.1e+30

651, J1357-6429, lfl+06, 0.166108327507, 14, lfl+06, 3.601843E-13, 14, lfl+06, 3.100, 7.31e+03, 3.1e+36, 3.2e+35
652, B1356-60, mlt+78, 0.1275084662167, 4, jbv+19, 6.330280E-15, 12, jbv+19, 5.000, 3.19e+05, 1.2e+35, 4.8e+33
653, J1400-1431, rsm+13, 0.00308423326039194, 8, skm+17, 7.2333E-21, 15, skm+17, 0.278, 6.76e+09, 9.7e+33, 1.3e+35
654, J1400-6325, rmg+10, 0.0311816011, 3, rmg+10, 3.890E-14, 6, rmg+10, 7.000, 1.27e+04, 5.1e+37, 1.0e+36
655, B1358-63, mlt+78, 0.84280532179, 6, lbs+20, 1.68254E-14, 4, lbs+20, 1.800, 7.94e+05, 1.1e+33, 3.4e+32

656, J1402+1306, aab+22, 0.005892408636028, 5, saa+23, 1.346E-20, 3, saa+23, 0.696, 6.94e+09, 2.6e+33, 5.4e+33
657, B1359-51, vl70, 1.380182295, 4, lbs+20, 5.413E-15, 4, lbs+20, 1.285, 4.04e+06, 8.1e+31, 4.9e+31
658, J1403-6310, kbm+03, 0.39917017693, 5, kbm+03, 9.0E-17, 20, kbm+03, 5.666, 7.03e+07, 5.6e+31, 1.7e+30
659, J1403-7646, lml+98, 1.3061978120, 8, ebvb01, 1.204E-15, 16, ebvb01, 5.307, 1.72e+07, 2.1e+31, 7.6e+29
660, J1404+1159, cha03, 2.65043929892, 4, mbc+20, 1.3768E-15, 6, mbc+20, 2.189, 3.05e+07, 2.9e+30, 6.1e+29

661, J1405-4656, btb+15, 0.007602203432510, 10, btb+15, 2.79E-20, 4, btb+15, 0.669, 4.32e+09, 2.5e+33, 5.6e+33
662, J1405-5641, lfl+06, 0.61757468514, 4, lfl+06, 1.198E-15, 12, lfl+06, 12.383, 8.17e+06, 2.0e+32, 1.3e+30
663, J1406-4233, kbj+18, 2.43679543159, 18, sfj+20, 6.81E-16, 3, sfj+20, 6.785, 5.67e+07, 1.9e+30, 4.0e+28
664, J1406-5806, kbm+03, 0.28834924425, 5, kbm+03, 6.11E-16, 10, kbm+03, 5.568, 7.48e+06, 1.0e+33, 3.2e+31
665, J1406-6121, mlc+01, 0.213074653776, 14, mlc+01, 5.4701E-14, 3, mlc+01, 7.292, 6.17e+04, 2.2e+35, 4.2e+33

666, J1407-6048, mlc+01, 0.49234420664, 5, mlc+01, 3.156E-15, 8, mlc+01, 7.860, 2.47e+06, 1.0e+33, 1.7e+31
667, J1407-6153, mlc+01, 0.7016149492, 3, mlc+01, 8.85E-15, 7, mlc+01, 8.205, 1.26e+06, 1.0e+33, 1.5e+31
668, J1409-6953, bbb+12, 0.5285907792, 3, bbb+12, 8.40E-16, 10, bbb+12, 8.752, 9.97e+06, 2.2e+32, 2.9e+30
669, J1410-6132, ojk+08, 0.0500519462, 0, ojk+08, 32E-15, 0, ojk+08, 13.510, 2.48e+04, 1.0e+37, 5.5e+34
670, J1410-7404, eb01b, 0.2787294436271, 15, eb01b, 6.74E-18, 9, eb01b, 1.336, 6.55e+08, 1.2e+31, 6.9e+30

671, J1411+2551, msf+17, 0.062452895517590, 2, msf+17, 9.6E-20, 6, msf+17, 1.131, 1.03e+10, 1.6e+31, 1.2e+31
672, J1412-6111, mlc+01, 0.52915639797, 4, mlc+01, 1.91E-15, 3, mlc+01, 5.284, 4.38e+06, 5.1e+32, 1.8e+31
673, J1412-6145, mlc+01, 0.31525843337, 13, psj+19, 9.9033E-14, 4, psj+19, 7.097, 5.04e+04, 1.2e+35, 2.5e+33
674, J1413-6141, kbm+03, 0.28562462018, 16, kbm+03, 3.3344E-13, 15, kbm+03, 8.469, 1.36e+04, 5.6e+35, 7.9e+33
675, J1413-6205, sdz+10, 0.10974069969, 3, sdz+10, 2.7680E-14, 4, sdz+10, 2.150, 6.28e+04, 8.3e+35, 1.8e+35

676, J1413-6222, mlc+01, 0.29240770249, 3, mlc+01, 2.229E-15, 6, mlc+01, 13.087, 2.08e+06, 3.5e+33, 2.1e+31
677, B1409-62, jlm+92, 0.394945790784, 2, jml+95, 7.4343E-15, 2, jml+95, 3.037, 8.42e+05, 4.8e+33, 5.2e+32
678, J1414-6802, ebvb01, 4.6301880619, 4, ebvb01, 6.39E-15, 7, ebvb01, 5.420, 1.15e+07, 2.5e+30, 8.7e+28
679, J1415-6621, ebvb01, 0.39247897310, 5, hfs+04, 5.800E-16, 10, hfs+04, 10.430, 1.07e+07, 3.8e+32, 3.5e+30
680, J1416-5033, bbb+12, 0.794882546, 2, bbb+12, 1.2E-16, 5, bbb+12, 1.423, 1.05e+08, 9.4e+30, 4.7e+30

681, J1416-6037, mlc+01, 0.29558048193, 3, mlc+01, 4.280E-15, 15, mlc+01, 5.083, 1.09e+06, 6.5e+33, 2.5e+32
682, J1418-3921, mld+96, 1.09680600340, 2, dsb+98, 8.892E-16, 3, dsb+98, 4.081, 1.95e+07, 2.7e+31, 1.6e+30
683, J1418-5945, kbm+03, 1.6725956812, 3, kbm+03, 2.71E-16, 17, kbm+03, 6.140, 9.78e+07, 2.3e+30, 6.1e+28
684, J1418-6058, aaa+09c, 0.110573011690, 13, rkp+11, 1.69394E-13, 10, rkp+11, 1.885, 1.03e+04, 4.9e+36, 1.4e+36
685, B1417-54, mlt+78, 0.935772204694, 18, lbs+20, 2.3218E-16, 7, lbs+20, 4.399, 6.39e+07, 1.1e+31, 5.8e+29

686, J1420-5625, hfs+04, 0.03411713084786, 12, hfs+04, 6.8E-20, 17, hfs+04, 1.328, 8.01e+09, 6.7e+31, 3.8e+31
687, J1420-6048, dkm+01, 0.06817987659, 2, dkm+01, 8.3167E-14, 3, dkm+01, 5.632, 1.3e+04, 1.0e+37, 3.3e+35
688, J1421-4409, kbj+18, 0.00638572883834240, 10, sfj+20, 1.2366E-20, 7, sfj+20, 2.085, 8.18e+09, 1.9e+33, 4.3e+32
689, J1423-6953, ebvb01, 0.333410710172, 3, jbo+09, 1.45130E-15, 6, jbo+09, 4.704, 3.64e+06, 1.5e+33, 7.0e+31
690, J1424-5556, hfs+04, 0.770374845874, 18, hfs+04, 7.80E-16, 3, hfs+04, 6.206, 1.56e+07, 6.7e+31, 1.7e+30

691, J1424-5822, kbm+03, 0.36673618809, 13, lbs+20, 3.9356E-15, 3, lbs+20, 6.696, 1.48e+06, 3.1e+33, 7.0e+31
692, J1424-6438, kbm+03, 1.02350369913, 9, kbm+03, 2.4E-16, 7, kbm+03, 6.079, 6.76e+07, 8.8e+30, 2.4e+29
693, J1425-5723, kbm+03, 0.35326292024, 8, kbm+03, 2.2E-17, 2, kbm+03, 1.065, 2.54e+08, 2.0e+31, 1.7e+31
694, J1425-5759, kbm+03, 0.70786760576, 4, kbm+03, 7.42E-16, 16, kbm+03, 7.635, 1.51e+07, 8.3e+31, 1.4e+30
695, J1425-6210, mlc+01, 0.50173030987, 8, mlc+01, 4.8E-16, 4, mlc+01, 6.851, 1.66e+07, 1.5e+32, 3.2e+30

696, J1427-4158, jbo+09, 0.586485556229, 18, jbo+09, 6.212E-16, 7, jbo+09, 3.744, 1.5e+07, 1.2e+32, 8.7e+30
697, B1424-55, mlt+78, 0.570292409826, 4, lbs+20, 2.086574E-15, 14, lbs+20, 1.897, 4.33e+06, 4.4e+32, 1.2e+32
698, J1429-5911, sdz+10, 0.11584261008, 3, sdz+10, 3.0500E-14, 3, sdz+10, 1.955, 6.02e+04, 7.7e+35, 2.0e+35
699, J1429-5935, mlc+01, 0.76391483053, 8, mlc+01, 4.2751E-14, 9, mlc+01, 7.686, 2.83e+05, 3.8e+33, 6.4e+31
700, J1430-5712, ccb+20, 0.491518803580, 9, ccb+20, 4.69408E-14, 16, ccb+20, 3.902, 1.66e+05, 1.6e+34, 1.0e+33

701, B1426-66, lvw68, 0.7854433453623, 7, jbv+19, 2.77752E-15, 5, jbv+19, 1.327, 4.48e+06, 2.3e+32, 1.3e+32
